Name,UserName,Time,Text,Likes,Retweets,TweetURL,UserURL,City,Country
K,dropoutninja,2/25/2022 23:11,"the universe said

""have a war
inside
a pandemic
inside
a climate change crisis""

an apocalypse within an apocalypse within an apocalypse

apocalyptic nesting dolls, as it were
1
3
12",3,12,https://twitter.com/dropoutninja/status/1497348540703514627,https://twitter.com/dropoutninja,0,TN
Chloe Nicole,realchloenicole,2/17/2022 21:54,"“Climate change” is demonic. Just because of this I’m going to have 20 kids, sorry!
Quote Tweet
Wittgenstein
@backtolife_2023
 · Feb 16
The poster reads: ""Future or Climate killer?""
6
7
52",7,52,https://twitter.com/realchloenicole/status/1494430003534118914,https://twitter.com/realchloenicole,0,TX
Olivia Julianna,0liviajulianna,3/28/2022 23:53,"I don’t know about you, but I love supporting candidates who are #GNDChampions 

Let’s put policy behind the promise of the #GreenNewDeal Resolution, and elect candidates who are willing to combat climate change head on. 

Thank you, @ahunt4congress! (PA-03)
7
17
146",17,146,https://twitter.com/0liviajulianna/status/1508593266127785987,https://twitter.com/0liviajulianna,0,TX
Ana Mardoll,AnaMardoll,4/11/2022 22:48,"Pitch: a Netflix limited series in which normal but very tired Zoomers join a terrorist cell and are one by one activated to kill energy executives until climate change is properly addressed.
39
164
1,936",164,1936,https://twitter.com/AnaMardoll/status/1513650248434200578,https://twitter.com/AnaMardoll,0,TX
Ken Gardner,KenGardner11,4/15/2022 21:56,"Don’t let them get away with blaming Putin for rising oil and gas prices. This is just one of countless battles that this Administration is fighting against the domestic exploration and production of oil and gas. The climate change cult is a cancer on humanity.
Quote Tweet
The Associated Press
@AP
 · Apr 15
The Biden administration is sharply raising rates for royalties companies must pay for oil and natural gas extracted from federal lands as it moves forward under court order with sales of public fossil fuel reserves in nine states.

http://apne.ws/FHN6JZB
10
62
205",62,205,https://twitter.com/KenGardner11/status/1515086585418633218,https://twitter.com/KenGardner11,0,TX
Merissa Hansen,MerissaHansen17,1/21/2022 22:52,"Weird that all the people which scream about climate change tend to own yachts, private jets, and beachfront properties.
28
111
631",111,631,https://twitter.com/MerissaHansen17/status/1484660306190155779,https://twitter.com/MerissaHansen17,0,TX
Prof. Katharine Hayhoe,KHayhoe,2/2/2022 23:07,"This 
@thehill
 op-ed is ideological solution-aversion fearmongering at its best: which is why I'm not linking directly to it. This thread explains why lockdowns have little to no lasting impact on climate change: 
Quote Tweet
Prof. Katharine Hayhoe
@KHayhoe
 · Apr 4, 2020
As the economic slow-down due to the coronavirus pandemic shutters industry, air pollution and carbon emissions are dropping. A lot of people have asked what this means for carbon emissions and climate change. Here is a short explainer. (thread)
Show this thread
5
23
69",23,69,https://twitter.com/KHayhoe/status/1489012635693629444,https://twitter.com/KHayhoe,0,TX
Ultra MAGA Deplorable,Save_TheCountry,2/15/2022 22:27,"Are they going to blame this on climate change as well?
Quote Tweet
Kelly DNP God Family Freedom
@kacrn91
 · Feb 15
We have a pediatric stroke team now @ the hospital.  
Let that sink in for a minute.
1
11
14",11,14,https://twitter.com/Save_TheCountry/status/1493713547930619904,https://twitter.com/Save_TheCountry,0,TX
Texas Attorney General,TXAG,2/15/2022 23:07,"ANOTHER WIN: Biden's attempt to implement his climate change agenda was justly halted. A judge saw that not only is his action illegal, it would be detrimental to key states that rely on energy production.
texasattorneygeneral.gov
Paxton Secures Victory Against Biden’s Illegal Climate Change Order
Texas Attorney General Paxton secured yet another victory against the Biden Administration, this time halting implementation of a climate change agenda handed down by executive order.
88
229
689",229,689,https://twitter.com/TXAG/status/1493723677875224577,https://twitter.com/TXAG,0,TX
Merissa Hansen,MerissaHansen17,2/28/2022 23:15,"The number of masks I see when I walk my dogs on the ground is appalling. The party that touts climate change nonsense is now responsible for mass pollution.
3
10
58",10,58,https://twitter.com/MerissaHansen17/status/1498436621137547264,https://twitter.com/MerissaHansen17,0,TX
Tim Young,TimRunsHisMouth,3/12/2022 23:44,"Forget all the people who would die you guys... nuclear war would cause climate change... 
31
104
493",104,493,https://twitter.com/TimRunsHisMouth/status/1502792796780077056,https://twitter.com/TimRunsHisMouth,0,TX
Prof. Katharine Hayhoe,KHayhoe,3/16/2022 21:36,"Replying to 
@GarethSJones1
 and 
@ScienceMagazine
that is a JOKE. Right into the denial playbook. We've known that climate change is real, human-caused, and serious for decades. It was already time to act back then, and it is even more so now.
7
30",7,30,https://twitter.com/KHayhoe/status/1504209892940214273,https://twitter.com/KHayhoe,0,TX
P-roy,Please_Be_U,4/13/2022 22:53,"It seems 
@PorterRockwel14
 had to plant a tree to get wood to make my flag. Of course the tree isn't growing because of climate change.  This goes way deeper than I thought
8
3
32",3,32,https://twitter.com/Please_Be_U/status/1514376279109296133,https://twitter.com/Please_Be_U,0,United Kingdom
@drtimball #climate,pplonia,4/17/2020 16:46,Melting Glacier Reveals More Evidence Of Very Warm Medieval Warm Period The Global Warming Policy Forum GWPF drtimball climate change The biggest deception in historyBREAKING DrTim Ball wins against Dr Michael Mann lawsuit,23,16,https://twitter.com/pplonia/status/2351862445,https://twitter.com/pplonia,0,United Kingdom
@drtimball #climate,pplonia,1/20/2020 3:41,Tutorial Anthropogenic Global Warming AGW drtimball climate change The biggest premeditated deception of all time Book The Deliberate Corruption of Climate Science lttimothyballshawcagt,14,8,https://twitter.com/pplonia/status/2351862445,https://twitter.com/pplonia,0,United Kingdom
Dr. Sarah Thomas,journeysinbtwn,4/19/2022 23:36,"This was fabulous. What a woman & what a tale! Single mum follows grey whale migration with 2 year old son back to the one place she had truly felt belonging in Candian Arctic, living & loving at the sharp end of climate change. Massive respect & thankyou 
@sea_mammal
.

#Soundings
2
4
30",4,30,https://twitter.com/journeysinbtwn/status/1516561322288336907,https://twitter.com/journeysinbtwn,0,United Kingdom
DMac™,1nclusionRider,4/17/2022 23:35,"Replying to 
@1nclusionRider
 and 
@sophielouisecc
See also: GCSE religion. A subject literally dedicated to the study of invisible deities with myriad magical powers... I can see the effects of climate change, but I cannot see god. Unless you think global warming is just the lord hugging us closer...
6
2
65",2,65,https://twitter.com/1nclusionRider/status/1515836360048926725,https://twitter.com/1nclusionRider,0,United Kingdom
Spaghetti Legs,Sneapster,2/16/2022 21:30,"Replying to 
@ThatGayVegan1
I’m more worried everyone’s meat consumption will mean we die from the next pandemic or climate change. I’ll take my chances on a vegan diet thanks.
1
1
15",1,15,https://twitter.com/Sneapster/status/1494061682959781890,https://twitter.com/Sneapster,0,United Kingdom
Prof. Dan Parsons,bedform,3/14/2022 22:40,"“Ravenser Odd is an incredibly evocative story of the impacts of coastal change on entire settlements.

“its a fantastic way to start conversations with people on the impacts of climate change long in to the future by using these stories from the past.” 

https://amp.theguardian.com/uk-news/2022/mar/14/yorkshires-lost-atlantis-nearly-found-says-hull-professor…
4
15",4,15,https://twitter.com/bedform/status/1503501264537141250,https://twitter.com/bedform,0,United Kingdom
East Anglia Bylines,BylinesEast,2/11/2022 22:12,"Were you:
1, Dead-heading roses during a quick break in a cabinet meeting?
2. Raising money for disabled gardeners?
3. Consulting on horticultural aspects of climate change?

-- 
@WilHarvey3
 imagines the police questionnaire sent to Boris & Carrie
eastangliabylines.co.uk
Metropolitan Police Special Enquiry Team
Hot off the press – the email questionnaire from Operation Hillman leaked to us...
1
8
15",8,15,https://twitter.com/BylinesEast/status/1492260250698854414,https://twitter.com/BylinesEast,0,United Kingdom
East Anglia Bylines,BylinesEast,4/3/2022 23:05,"Just because climate change seems to have disappeared from the news doesn't mean that the issue has gone away. Far from it.

David Taylor-Gooby via @NE_Bylines
northeastbylines.co.uk
Don't forget about the climate issue
Just because climate change seems to have disappeared from the news doesn't mean that the issue has gone away. Far from it.
4
7",4,7,https://twitter.com/BylinesEast/status/1510755273606053888,https://twitter.com/BylinesEast,0,United Kingdom
WhatsaMata8,whatsamata8,1/19/2022 21:10,"Replying to 
@wessyMK
The rest of plan hasn’t gone anywhere. There will still be a financial crash, CBDc launch and a massive climate change rip off exercise. The missing part for now is the digital ID. It’ll be back in a different guise so they can roll out the social contract. Trust nothing
6
9
73",9,73,https://twitter.com/whatsamata8/status/1483909841185914883,https://twitter.com/whatsamata8,0,United Kingdom
Simple Soul,SimpleSoul10,2/20/2022 21:35,"Replying to 
@Veritatem2021
All the fear mongering about the effects of climate change start from an acceptance that the pre industrial climate was perfect, and hence any change from it must automatically be a bad thing. Why?

If you remove the hype, might a warmer climate actually be a good thing?
2
1
5",1,5,https://twitter.com/SimpleSoul10/status/1495512570215739400,https://twitter.com/SimpleSoul10,0,United Kingdom
Zbris,zbris6,2/25/2022 23:30,"My kid - like thousands of others - started her teens with a Brexit she didn’t get any say in and is finishing them with a potential world war, plus she’d a deadly global pandemic shoved in the middle. All underscored by climate change. It’s all heavy and it’s shaping them.
94
611
3,190",611,3190,https://twitter.com/zbris6/status/1497353239695699969,https://twitter.com/zbris6,0,United Kingdom
Dr Mark D'Arcy,markoftheD,2/25/2022 22:08,"Climate change: Covid shutdown linked to record rainfall in China.
bbc.co.uk
Climate change: Covid shutdown linked to record rainfall in China
An abrupt drop in emissions due to the pandemic played a key role in record rainfall in China in 2020.
5",,5,https://twitter.com/markoftheD/status/1497332629053583369,https://twitter.com/markoftheD,0,United Kingdom
DonKeiller,KeillerDon,1/20/2022 23:40,"Australian high temperature records.
Spot the obvious influence of climate change.
6
15
40",15,40,https://twitter.com/KeillerDon/status/1484309971600871424,https://twitter.com/KeillerDon,0,United Kingdom
DonKeiller,KeillerDon,1/27/2022 23:13,"It’s real threats like this, not the phantom “menace” of climate change we should be worried about.
sci-news.com
Extreme Solar Storm Hit Our Planet 9,200 Years Ago | Sci-News.com
During solar storms, the Sun expels large amounts of energetic particles that can react with the atmosphere of Earth and produce cosmogenic isotopes such as carbon-14 (14C), beryllium-10 (10Be) and...
2
9
28",9,28,https://twitter.com/KeillerDon/status/1486839854180835335,https://twitter.com/KeillerDon,0,United Kingdom
DonKeiller,KeillerDon,2/2/2022 23:45,"Spot the horror of climate-change induced drought.
11
89
172",89,172,https://twitter.com/KeillerDon/status/1489022111310041088,https://twitter.com/KeillerDon,0,United Kingdom
DonKeiller,KeillerDon,2/8/2022 22:46,"I hope that the drivers and profiteers from the climate change/“renewables” scam are arrested, charged and do time for fraud.
That includes climate “scientists” and Government Ministers.
Quote Tweet
Minnie - The Roaring Mouse
@m_mouse21
 · Feb 8
Replying to @KeillerDon
I do believe that within 10 years all this climate change rubbish will be debunked.  It is just a massive shame that we will have wasted so much money on it.  I hope the activists will hold their heads in shame.
2
5
19",5,19,https://twitter.com/KeillerDon/status/1491181714382942210,https://twitter.com/KeillerDon,0,United Kingdom
